Street,Area,City,Price,Alicuota,sqms,sqm_cov,Rooms,Toilets,Garages,Url,PricePerSqm,lat,lng
,González Suárez,Quito,1250,['1'],137,['115'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/moderno-departamento-con-maravillosa-vista-57835015.html,9.124087591240876,-0.197548,-78.4801671
,Centro de Quito,Quito,550,['100'],90,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/republica-del-salvador-arriendo-dpto.-amoblado-57869227.html,6.111111111111111,-0.2113889,-78.5069444
Alonso de Torres,Quito Tenis,Quito,1400,['200'],438,['332'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/lujoso-departamento-en-el-quito-tenis-57778160.html,3.1963470319634704,-0.1652083,-78.496781
Av. Mariscal Sucre y Bernardo de Legarda,San Carlos,Quito,400,['1'],170,['170'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-arriendo-san-carlos-norte-57912671.html,2.3529411764705883,-0.1197614,-78.50637499999999
Fernandez Salvador Y Av. La prensa,Norte de Quito,Quito,330,['65'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/av-la-prensa-se-renta-acogedor-departamento-con-3-57840023.html,3.6666666666666665,-0.1332837,-78.4938688
El bosque ,El Bosque ,Quito,880,['1'],280,['220'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-duplex-con-terraza-y-patio-de-alquiler-57798663.html,3.142857142857143,-0.1637022,-78.4993452
la coruña,González Suárez,Quito,2000,['1'],260,['260'],['4'],['4'],['4'],https://www.plusvalia.com/propiedades/hm-sector-coruna-rento-departamento-de-260-m-sup2-57918985.html,7.6923076923076925,-0.1955935,-78.4803367
LA GASCA,Centro Norte,Quito,440,['60'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-hermoso-departmento-sector-la-gasca-57858495.html,3.6666666666666665,-0.1964186,-78.50715749999999
,González Suárez,Quito,750,['150'],180,['180'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-3-dorm.-gonzales-suarez-57801179.html,4.166666666666667,-0.197548,-78.4801671
República del Salvador,Centro Norte,Quito,800,['1'],110,['110'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-arriendo-republica-del-57768178.html,7.2727272727272725,-0.1816018,-78.48028
Gonzalez Suarez,Centro Norte,Quito,930,['0'],180,['180'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/gonzalez-suarez-departamento-180-m-sup2--3-57723543.html,5.166666666666667,-0.197548,-78.4801671
,Centro Norte,Quito,480,['0'],98,['98'],['0'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-en-la-manosca-57762627.html,4.8979591836734695,-0.1775545,-78.4862109
Jardines del batan,El Batán,Quito,890,['1'],150,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-alquiler-3-dorm.-urbanizacion-jardines-57710011.html,5.933333333333334,-0.1711415,-78.4688006
Hospital Vosandez,Centro Norte,Quito,380,['0'],95,['82'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-moderno-3-dorm.-80-m-sup2--57861070.html,4.0,-0.3149583,-78.5542589
tamayo y 6 de diciembre,Centro Norte,Quito,500,['80'],86,['86'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-de-2-habitaciones-57767689.html,5.813953488372093,-0.1807595,-78.478655
el condado,El Condado,Quito,460,['0'],72,['72'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-el-condado-57990000.html,6.388888888888889,-0.1029327,-78.4904141
Portugal y Luxemburgo,Centro Norte,Quito,600,['0'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/portugal-departamento-2-dorm.-100-m-sup2--con-o-sin-57742117.html,6.0,-0.1816806,-78.48111569999999
Mariano Paredes ,Ponceano,Quito,420,['80'],120,['95'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-bello-departamento-por-estrenar-en-ponceano-58005148.html,3.5,-0.1001616,-78.48110989999999
,Cumbayá,Quito,1000,['0'],140,['140'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-amplio-departamento-san-juan-de-cumbaya-57993783.html,7.142857142857143,-0.2107252,-78.44108949999999
,Centro Norte,Quito,350,['60'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/zp-da-departamento-en-arriendo-sector-el-giron-57924053.html,5.0,-0.1775545,-78.4862109
Av. Brasil,Quito Tenis,Quito,1200,['0'],275,['250'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/quito-tenis-rento-departamento-57866317.html,4.363636363636363,-0.1584164,-78.4906197
Monteserrin,Quito,Pichincha,460,['0'],67,['67'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/se-renta-suite-amoblada-monteserrin-57998491.html,6.865671641791045,-0.1567987,-78.46240639999999
Gonzalez Suarez N31-21 y Gonnessiat Torre Dorada ,González Suárez,Quito,750,['150'],154,['154'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/re-max-futuro-renta-dpto-3d-con-terraza-vista-57832711.html,4.87012987012987,-0.195784,-78.4792442
CALLE BOSSANO,Centro de Quito,Quito,650,['0'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-amoblado-en-renta-57800453.html,7.222222222222222,-0.1891265,-78.4784038
El Condado,El Condado,Quito,550,['1'],170,['170'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-cerca-del-condado-57755530.html,3.235294117647059,-0.1029327,-78.4904141
Granda centeno,Centro Norte,Quito,550,['0'],85,['85'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-dpto-2-amoblado-granda-centeno-incluye-inter-tv-57867299.html,6.470588235294118,-0.1728797,-78.4965043
Cumbayá ,Cumbayá,Quito,880,['1'],200,['200'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-renta-en-cumbaya-57721088.html,4.4,-0.2107252,-78.44108949999999
MARIANA DE JESUS,Centro Norte,Quito,420,['80'],76,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-renta-en-la-granja-mariana-de-jesus-57858537.html,5.526315789473684,-0.1889484,-78.4965043
Urb.prados del Oeste- Ponciano,Norte de Quito,Quito,260,['0'],40,['40'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/suite-de-renta-totalmente-amoblada-valor-$300-sector-57848615.html,6.5,-0.1032272,-78.4840741
El Bosque,Norte de Quito,Quito,850,['0'],250,['250'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/el-bosque-departamento-250-m-sup2--3-habitaciones-57737855.html,3.4,-0.1637022,-78.4993452
6 de diciembre y portete,Norte de Quito,Quito,500,['0'],75,['75'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-bonito-departamento-amoblado-cerca-quicentro-57721990.html,6.666666666666667,-0.1734346,-78.4769022
Bellavista sur  Quito,Sur de Quito,Quito,200,['0'],48,['2'],['1'],['0'],['0'],https://www.plusvalia.com/propiedades/venta-o-renta-departamento-semi-amoblado-de-49-m-sup2-57751419.html,4.166666666666667,-0.3321819,-78.5284606
,Norte de Quito,Quito,350,['0'],60,['60'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-rumipamba-norte-57775520.html,5.833333333333333,-0.3122637,-78.54190489999999
,Conocoto,Quito,400,['50'],100,['100'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/conocoto-en-renta-departamento-3-dorm.-57865920.html,4.0,-0.3069491,-78.5018999
Republica del Salvador,Norte de Quito,Quito,650,['0'],75,['75'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/rento-suite-amoblada-republica-del-salvador-57721301.html,8.666666666666666,-0.1816018,-78.48028
,Bellavista,Quito,760,['0'],100,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-2-dorm.-bosmediano-57849203.html,7.6,-0.1872127,-78.4759048
CALLE T,El Condado,Quito,600,['60'],234,['210'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/vendo-arriendo-departamento-urbanizacion-el-58005120.html,2.5641025641025643,-0.1029327,-78.4904141
Av.Granda Centeno y Vasco de Contreras,Granda Centeno,Quito,550,['114'],120,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-2d-granda-centeno-100-57930104.html,4.583333333333333,-0.1708023,-78.496119
Grecia y República ,Centro Norte,Quito,420,['15'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-3-habitaciones-mal-el-jardin-57761984.html,3.8181818181818183,-0.1858315,-78.4884861
Nicolás Urquiola y Julio Teodoro Salem,Norte de Quito,Quito,460,['10'],103,['103'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-amplio-departamento-sector-la-kennedy-57917431.html,4.466019417475728,-0.1355181,-78.4803768
MIRAVALLE,Miravalle,Quito,1500,['0'],223,['183'],['0'],['3'],['1'],https://www.plusvalia.com/propiedades/venta-renta-departamento-miravalle-57909224.html,6.726457399103139,-0.2063442,-78.48019430000001
La Armenia,La Armenia,Quito,220,['1'],70,['70'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-de-2-habitaciones-en-el-puente-8-valle-de-57752953.html,3.142857142857143,-0.2705185,-78.46951109999999
,Monteserrín,Quito,714,['114'],200,['200'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-sector-monteserrin-57841226.html,3.57,-0.1567987,-78.46240639999999
,Centro Norte,Quito,750,['150'],75,['75'],['1'],['2'],['1'],https://www.plusvalia.com/propiedades/alquilo-lujosa-y-confortable-suite-en-la-republica-del-57912521.html,10.0,-0.1775545,-78.4862109
,La Carolina,Quito,750,['150'],110,['110'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/lindo-departamento-amoblado-de-arriendo-republica-del-57783262.html,6.818181818181818,-0.1854961,-78.4837189
Quiteño Libre,Norte de Quito,Quito,900,['0'],135,['135'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-quito-57780773.html,6.666666666666667,-0.1868275,-78.4758026
,Tumbaco,Quito,300,['0'],93,['90'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/lindo-departamento-en-tumbaco-santa-rosa-57914005.html,3.225806451612903,-0.210691,-78.39559860000001
Miraflores,Centro Norte,Quito,280,['1'],90,['90'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-2-dorm.-miraflores-57908841.html,3.111111111111111,-0.2037223,-78.49864319999999
,Quito Tenis,Quito,1400,['172'],192,['192'],['3'],['3'],['3'],https://www.plusvalia.com/propiedades/arriendo-luminoso-y-comodo-departamento-en-el-quito-57864530.html,7.291666666666667,-0.1659935,-78.4936632
CUMBAYA,Cumbayá,Quito,990,['0'],110,['93'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alado-scala-mall-cumbaya-cumbaya-quito-57731441.html,9.0,-0.1806532,-78.4678382
,La Carolina,Quito,900,['0'],215,['200'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/seis-de-diciembre-y-gaspar-de-villaroel-renta-57810096.html,4.186046511627907,-0.1854961,-78.4837189
República del Salvador,Centro Norte,Quito,2500,['320'],220,['220'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-de-lujo-en-renta-o-venta-sector-republica-57873258.html,11.363636363636363,-0.1816018,-78.48028
LA CAROLINA,Centro Norte,Quito,600,['100'],85,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-dos-habitaciones-amoblado.-57811666.html,7.0588235294117645,-0.1854961,-78.4837189
CARCELEN ALTO,Carcelén,Quito,270,['25'],87,['87'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/oportunidad-vendo-$55.000-departamento-de-3-dorm.-57829220.html,3.103448275862069,-0.0949207,-78.4737736
,Norte de Quito,Quito,350,['0'],220,['220'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-galo-plaza-norte-57818789.html,1.5909090909090908,-0.3122637,-78.54190489999999
,Bellavista,Quito,490,['90'],125,['110'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/comodo-departamento-en-bellavista-57819933.html,3.92,-0.1872127,-78.4759048
Eloy Alfaro y Avigiras,Centro Norte,Quito,350,['70'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-departamento-3-dorm.-eloy-alfaro-$350-57748884.html,3.888888888888889,-0.137887,-78.46990029999999
Monteserrín,Norte de Quito,Quito,650,['0'],120,['119'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/monteserrin-departamento-amoblado-119-m-sup2--3-57791303.html,5.416666666666667,-0.1567987,-78.46240639999999
Republica Salvador,Centro Norte,Quito,650,['100'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-republica-salvador-linea-57906158.html,7.222222222222222,-0.1816018,-78.48028
Sector Cervecería,Cumbayá,Quito,1200,['200'],165,['178'],['3'],['2'],['3'],https://www.plusvalia.com/propiedades/arriendo-departamento-cumbaya-sector-cerveceria-57751483.html,7.2727272727272725,-0.1806532,-78.4678382
,González Suárez,Quito,2000,['0'],510,['246'],['3'],['4'],['3'],https://www.plusvalia.com/propiedades/!-departamento-con-jardin!-sector-gonzalez-suarez-57761068.html,3.9215686274509802,-0.197548,-78.4801671
,La Carolina,Quito,2700,['300'],210,['210'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/rento-exclusivo-departamento-amoblado-en-republica-de-57798653.html,12.857142857142858,-0.1854961,-78.4837189
Calle Avigiras y Cesar Teran Lopez,Amagasí,Quito,300,['0'],132,['120'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-amplio-2-dorm.-sector-el-eden-$300-57768406.html,2.272727272727273,-0.1356519,-78.4611321
Departamento Jipijapa,Centro Norte,Quito,380,['0'],110,['100'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/renta-departamento-amoblado-jipijapa-quito-oferta-solo-57810079.html,3.4545454545454546,-0.1806532,-78.4678382
miravalle,Miravalle,Quito,1600,['200'],260,['240'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/vista-grande-rento-hermoso-penthouse-240-m-habitables-57761746.html,6.153846153846154,-0.2063442,-78.48019430000001
La Carolina,Centro Norte,Quito,550,['0'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-sector-carolina-en-quito-57744401.html,6.111111111111111,-0.1854961,-78.4837189
,La Carolina,Quito,800,['0'],160,['160'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/elegante-departamento-80o-dolares-negociables-58002641.html,5.0,-0.1854961,-78.4837189
El Batan ,Centro Norte,Quito,600,['0'],70,['70'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/el-batan-departamento-70-m-sup2--2-habitaciones-57768163.html,8.571428571428571,-0.1630886,-78.4628632
Quito AV PORTUGAL Y REPUBLICA DEL SALVADOR,La Carolina,Quito,750,['70'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-2-hab-amoblado-la-carolina-57998785.html,7.5,-0.18135,-78.4803653
,Cumbayá,Quito,2000,['0'],300,['250'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/cumbaya-jardin-del-este-57927256.html,6.666666666666667,-0.2107252,-78.44108949999999
,Centro Norte,Quito,750,['150'],180,['180'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/arriendo-hermoso-dpto.-republica-del-salvador.-160-m.-57764783.html,4.166666666666667,-0.1775545,-78.4862109
Ubicación Central Cumbayá,Cerca al Parque,Cumbayá,580,['117'],100,['80'],['1'],['0'],['0'],https://www.plusvalia.com/propiedades/suite-de-venta-excelente-precio-ubicacion-central-57739457.html,5.8,,
LA CAROLINA,Centro Norte,Quito,730,['170'],105,['105'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-tres-habitaciones-amoblado-spa.-57799127.html,6.9523809523809526,-0.1854961,-78.4837189
AV. REPUBLICA DEL SALVADOR,Centro Norte,Quito,550,['120'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-alquiler-republica-del-salvador-57869243.html,6.875,-0.1816018,-78.48028
edmundo carvajal ,Norte de Quito,Quito,2000,['0'],295,['295'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/se-arrienda-penthouse-3-dorm.-terraza-sector-c.-c.-57764697.html,6.779661016949152,-0.1602014,-78.492638
calle Moscu y checoslovaquia,Centro Norte,Quito,650,['100'],95,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-de-2-dorm.-amoblado-sector-57828492.html,6.842105263157895,-0.1856651,-78.4803491
El Condado,Norte de Quito,Quito,375,['0'],140,['140'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/el-condado-departamento-140-m-sup2--3-habitaciones-57781095.html,2.6785714285714284,-0.0817541,-78.5045942
EL CONDADO,El Condado,Quito,450,['30'],190,['100'],['3'],['2'],['3'],https://www.plusvalia.com/propiedades/rento-hermoso-departamento-sector-urbanizacion-57793938.html,2.3684210526315788,-0.1029327,-78.4904141
,Norte de Quito,Quito,300,['0'],120,['120'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-la-machala-norte-57923872.html,2.5,-0.3122637,-78.54190489999999
Whimper,Centro Norte,Quito,680,['60'],60,['1'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-centro-norte-57751449.html,11.333333333333334,-0.1806532,-78.4678382
,Conocoto,Quito,480,['80'],250,['250'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-duplex-ubicado-en-el-valle-de-57921013.html,1.92,-0.3069491,-78.5018999
,Centro Norte,Quito,650,['1'],210,['210'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-2-dorm.-sector-almagro-57731592.html,3.0952380952380953,-0.1775545,-78.4862109
bellavista,Centro Norte,Quito,750,['1'],180,['96'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/celular-0-9-9-7-1-8-8-8-5-1-bellavista-$750-incluido-57992829.html,4.166666666666667,-0.1202761,-78.5082973
Av Manuel Samaniego,Cumbayá,Quito,1100,['0'],129,['115'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-en-san-juan-de-cumbaya-57774511.html,8.527131782945736,-0.1986864,-78.447367
Monteserrin ,Centro Norte,Quito,500,['40'],120,['110'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/monteserrin-110-m-2-dorm.-$500-incluido-condominio-57799999.html,4.166666666666667,-0.1567987,-78.46240639999999
Francisco Feijo y Mariano Echeverria,Quito Tenis,Quito,700,['15'],130,['115'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-115-m-sup2--en-quito-tenis-57712919.html,5.384615384615385,-0.1647836,-78.4927689
site center,Cumbayá,Quito,1810,['190'],174,['160'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/precioso-departamento-140-m-sup2--cumbaya-site-cente-57788755.html,10.402298850574713,-0.1806532,-78.4678382
La Carolina,La Carolina,Quito,650,['1'],130,['130'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-en-la-carolina-57928253.html,5.0,-0.1854961,-78.4837189
,Quito Tenis,Quito,1200,['0'],180,['180'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/renta-departamento-sector-quito-tenis-58004953.html,6.666666666666667,-0.1659935,-78.4936632
Checoslovaquia y Eloy Alfaro,El Batán,Quito,600,['0'],180,['150'],['2'],['3'],['2'],https://www.plusvalia.com/propiedades/arriendo-bonito-departamento-amoblado-de-dos-dorm.-en-57830627.html,3.3333333333333335,-0.1858595,-78.4780502
Gaspar de Villarroel,Centro Norte,Quito,650,['150'],149,['106'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/venta-renta-departamento-gaspar-de-villarroel-57906894.html,4.3624161073825505,-0.1704044,-78.4790051
,La Carolina,Quito,800,['0'],200,['200'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/zp-da-departamento-de-3-dorm.-en-arriendo-sector-57849120.html,4.0,-0.1854961,-78.4837189
,González Suárez,Quito,750,['250'],210,['180'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-gonzalez-suarez-3-dorm.-57926230.html,3.5714285714285716,-0.197548,-78.4801671
FINLANDIA Y SUECIA,Centro Norte,Quito,1100,['230'],214,['186'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/h-republica-del-salvador-vendo-o-rento-departamento-57989460.html,5.140186915887851,-0.179602,-78.4806394
,Norte de Quito,Quito,700,['0'],93,['93'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-el-bosque-norte-57993154.html,7.526881720430108,-0.3122637,-78.54190489999999
Hospital Metropolitano,Centro Norte,Quito,540,['100'],100,['100'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-amoblado-departamento-100-m-3-habitaciones-av-57751779.html,5.4,-0.1843756,-78.50370459999999
Iñaquito,Centro Norte,Quito,900,['0'],110,['110'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/inaquito-departamento-110-m-sup2--3-habitaciones-2-57736162.html,8.181818181818182,-0.1702593,-78.4780411
,Centro Norte,Quito,600,['0'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/modernodepartamento-de-3-dorm.-floresta-universidad-57994663.html,6.666666666666667,-0.1775545,-78.4862109
Granda Centeno,Granda Centeno,Quito,350,['1'],80,['80'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-de-arriendosector-granda-centeno-57843676.html,4.375,-0.1728797,-78.4965043
Gualguitagua,El Batán,Quito,700,['127'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-hermoso-departamento-gualguitagua-57823710.html,5.833333333333333,-0.1755024,-78.47115939999999
,Centro Norte,Quito,2000,['0'],323,['260'],['3'],['2'],['4'],https://www.plusvalia.com/propiedades/lujoso-departamento-semi-amoblado-en-la-coruna-57997082.html,6.191950464396285,-0.1775545,-78.4862109
granda centeno,Granda Centeno,Quito,550,['0'],145,['145'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/h-granda-centeno-arriendo-amplio-departamento-de-145-57738361.html,3.793103448275862,-0.1728797,-78.4965043
,Centro Norte,Quito,750,['0'],89,['89'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-85-m-sup2--2-dorm.-sector-57928079.html,8.426966292134832,-0.1775545,-78.4862109
Quito Tennis,Norte de Quito,Quito,1001,['0'],119,['2'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/dpto-en-renta-amoblado-quito-tennis-57829263.html,8.411764705882353,-0.1634542,-78.4928442
Rio de janeiro y 10 de agosto ,Centro de Quito,Quito,350,['1'],350,['350'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/rento-departamento-av-10-de-agosto-cerca-al-ejido-57812644.html,1.0,-0.2098403,-78.5007203
10 de Agosto e isabel Tovar,Centro Norte,Quito,350,['1'],60,['60'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/comodo-departamento-2-dorm.-en-la-10-de-agosto-57927913.html,5.833333333333333,-0.1884833,-78.4921167
Inglaterra y Av de la Republica,La Carolina,Quito,400,['50'],100,['100'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/hermoso-y-amoblado-departamento-sector-la-carolina-57836382.html,4.0,-0.1857907,-78.4883941
condado,El Condado,Quito,600,['50'],140,['120'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/condado-renta-departamento-duplex-amoblado-tres-dorm.-57917312.html,4.285714285714286,-0.1054104,-78.5133372
República del Salvador,Centro Norte,Quito,750,['1'],104,['104'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-arriendo-republica-del-57761681.html,7.211538461538462,-0.1816018,-78.48028
República del Salvador ,Centro Norte,Quito,700,['1'],75,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-lujo-de-2-hab-amoblado-en-la-rep.-del-57835169.html,9.333333333333334,-0.1816018,-78.48028
,Centro Norte,Quito,1000,['0'],140,['140'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-universidad-catolica-57863495.html,7.142857142857143,-0.1775545,-78.4862109
Rio de Janeiro,Centro de Quito,Quito,350,['1'],100,['100'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-en-renta-57812986.html,3.5,-0.2073789,-78.50780619999999
,Centro Norte,Quito,700,['100'],110,['110'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-sector-republica-del-salvador-58009663.html,6.363636363636363,-0.1775545,-78.4862109
La Carolina,Centro Norte,Quito,900,['0'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/la-carolina-departamento-110-m-sup2--3-57986133.html,8.181818181818182,-0.1854961,-78.4837189
10 de Agosto y Rio de Janeiro,Centro de Quito,Quito,350,['0'],100,['100'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/en-renta-amplio-departamento-parque-ejido-57820748.html,3.5,-0.2098403,-78.5007203
REPÚBLICA DEL SALVADOR,La Carolina,Quito,850,['120'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-full-amoblado-57762859.html,8.5,-0.1800651,-78.47982309999999
,Cumbayá,Quito,1200,['0'],131,['110'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/precioso-departamento-sector-chaquinan-57732331.html,9.16030534351145,-0.2107252,-78.44108949999999
Mañosca,Centro Norte,Quito,400,['60'],85,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-amoblado-cerca-a-la-nnuu-57822756.html,4.705882352941177,-0.1763865,-78.4953191
GASPAR DE VILLARROEL Y 6 DE DICIEMBRE,Centro Norte,Quito,350,['50'],104,['104'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-3-dorm.-gaspar-de-villarroel-57984719.html,3.3653846153846154,-0.1709593,-78.4762173
urb. el condado,El Condado,Quito,735,['35'],340,['340'],['3'],['3'],['4'],https://www.plusvalia.com/propiedades/duplex-en-arriendo-340-m-sup2--dentro-de-la-57778435.html,2.161764705882353,-0.10303,-78.4996017
,Centro Norte,Quito,450,['80'],55,['55'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/alquilo-impecable-apartamento-tipo-suite-sector-57837804.html,8.181818181818182,-0.1775545,-78.4862109
Diego de Almagro y Bulgaria,Centro Norte,Quito,850,['100'],220,['220'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-hermoso-departamento-amoblado-57820827.html,3.8636363636363638,-0.1930035,-78.4828077
Lumbisi,Cumbayá,Quito,400,['0'],68,['68'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-suite-semiamoblada-en-lumbisi-cumbaya.-400usd.-57984929.html,5.882352941176471,-0.1806532,-78.4678382
LOS GRANADOS,Centro Norte,Quito,600,['0'],90,['90'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-tres-habitaciones-sin-57771862.html,6.666666666666667,-0.1669476,-78.4704671
República del Salvador,Centro Norte,Quito,650,['1'],80,['80'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-republica-del-salvador-80-57721028.html,8.125,-0.1816018,-78.48028
